image,sender_id,label,kids
87d8f118-3025-4dc8-8edd-9e4ea9675cf5,260,Not sure,False
a04270d0-c1f1-4f31-93cc-8555ac708ec4,235,Blazer,False
abc2bbb7-d6e3-46a4-89ff-31aa079ebdcc,181,Longsleeve,False
e33ead42-2bcb-442b-96ae-29253e2a3b82,260,Dress,False
85287925-224a-4f67-b34d-507b3859f962,48,Polo,False
1dbe9268-758f-4cd4-8f42-58b40ef4bb74,291,Shorts,False
53bdcd97-0850-49d4-8e1f-f3397b0bfef2,41,T-Shirt,False
d132f393-d724-4078-82a3-51987e68d94a,45,Not sure,False
2952baa3-1c19-4629-aac5-48f9c123f4b1,260,T-Shirt,False
ac9c57a4-51c9-4f87-8061-41528ba3b7ce,181,Not sure,False
1276da4d-bc2c-4afd-939a-1019a3a17978,181,Not sure,False
6ee35103-70d6-4846-b313-378274fcd3f0,181,Polo,False
ab786484-bdf4-4c64-a7a7-b3d95628b56e,181,Pants,False
7e14d7c8-5dcd-4cc3-9ada-b90880b7dc17,181,Shirt,False
35746f90-86fb-45c9-a962-a47c4c6f516c,181,Shirt,False
094a6288-3fe1-4422-9912-c2f2704fe067,181,Blazer,False
118fb0e8-2783-4086-b81a-d2a332fbb4f2,282,Shirt,False
1b064898-eaa9-4e55-ab86-ebf374e223b1,228,T-Shirt,False
2b12ad64-97e5-4500-ad2e-f74ea31eacbb,50,Longsleeve,False
6c86fcb8-3bb1-4b70-bf96-b756b992a9f9,50,Pants,False
3cec9361-ba8a-41be-ba83-dd438e6c0a3b,322,Not sure,False
6002fbf4-4fd2-4106-8906-021677598376,181,Longsleeve,False
b118ef1e-ee6f-4925-9f7f-e9382dfb7128,267,Longsleeve,False
beed31c9-2593-42fc-88b9-cab95e0d0e54,262,T-Shirt,False
c325bde4-2ef9-4e87-ab30-bd5e964f8b75,260,T-Shirt,False
33734ef5-f035-461e-96d0-9115d2de49e8,322,Longsleeve,False
cdcaaf73-27b2-4745-b5d0-e59b2c470fa9,267,Hat,True
e612e27f-8be5-4dd2-a667-24ed31b3a2ac,267,Outwear,True
6c5ce8a8-6960-4b64-b357-36a9399ce146,181,Pants,False
5ca1e689-1dae-48c3-9b8b-b47a3365cc01,282,Longsleeve,False
a77aeb1f-8140-4ec7-b91e-e67f968eb2f3,181,Pants,False
27be613c-d612-422a-94d8-d24db3efe1eb,181,Longsleeve,False
073458fb-ccec-4351-ab5a-dfecaee67715,48,Not sure,False
2f891a3a-b53c-4619-92a0-51236080811c,181,Longsleeve,False
e1ab4913-55b9-47ec-8e5b-3e9b7f683d10,127,Polo,False
8b99b9d9-0e93-4f44-8ebe-f67d3d4a47b5,181,Shirt,False
c76fe4ea-366d-4e0d-9a77-2d5b817c4ac4,260,T-Shirt,False
808175a1-9a46-4dbf-971e-d641d2c4818a,54,Undershirt,False
6253ae47-c888-4991-a2dc-c484a98a7515,262,Dress,False
6008e07f-2f6a-4c8d-ab85-a7c2f9a652e9,352,Body,True
d9cd485b-c83b-472e-b6a4-67b7bf3b4022,8,T-Shirt,False
e902f123-8651-4b58-ba92-be8bd9663cfc,45,Pants,False
60e4697b-f69b-4f9e-a0c9-4e707d0b0f2f,45,Outwear,False
230ee7f3-a206-4804-9c23-8b5bda052140,135,Dress,False
a26fcf8f-e1a3-4607-9854-9afef6745c86,181,Hat,False
781887ea-b7fd-4271-9b7d-8b372badfacf,48,Skirt,False
bef109f6-2ce5-412f-9bb2-f4714cef1be2,260,Shirt,False
7a203e8c-a607-44f1-803c-e524bbcee6ad,181,Blazer,False
a896e9f4-322d-4fd6-84eb-42acc7e3c344,181,Pants,False
8b5fd4f2-bb6a-4155-bed6-0dff7ec7f0c2,282,T-Shirt,False
8100ccc1-0023-47d1-95e1-aa6ff5f5bf94,322,T-Shirt,False
2475c540-ed7d-4d19-8c5c-171b7ab1d9af,41,T-Shirt,False
4196aee2-03cf-4996-b195-8dc05618bba0,181,Shirt,False
ceb9e75d-b804-472e-9869-98b2c698b370,291,Shirt,False
028f8beb-150d-41a9-bb4e-3de383c7856e,267,Shirt,False
ed371c5e-c1ef-4e87-b8b5-96951450af2b,181,Outwear,False
863bfcec-5d07-46f8-9fe8-d3f30bca303e,181,Shirt,False
0bd9bcb2-a108-4aa5-964d-f3a9f814e9c1,8,T-Shirt,False
dbca8733-2f5d-4e72-94c2-376fd6cc3afa,260,Hoodie,False
0bd7a506-9042-4dfc-b061-0a8279c887bb,260,Longsleeve,False
a908213c-e35a-4f9e-89eb-47918afe8191,45,Longsleeve,False
d1e39cbf-1bf5-4dbe-8b57-a0697eafa4fe,267,Outwear,True
4633e114-a0cd-4076-b5e1-2fce81748dd1,181,Outwear,True
76f8420a-bcea-4bb8-a049-befa05315470,260,T-Shirt,False
5a79eb85-4d0b-4801-a584-cbf5c0946a1d,181,Pants,False
0d047b70-c53a-463d-946f-c8758c2af391,8,Outwear,False
47981a59-bb9a-43ed-a72f-9a34ec083ca1,291,Polo,False
8b2ef33f-4b74-4967-9b9e-42345b599397,260,Skirt,False
ce118595-1373-463c-9be5-0b7d62ce1f0d,41,Skirt,False
eb094af6-3106-48a1-9ccf-0fff46012d86,322,Longsleeve,False
2a7c343b-733a-4870-8c2e-a76109dbec68,181,Longsleeve,False
c258578a-6d97-4514-91b5-7d146893756f,181,Outwear,False
f363bfeb-9ff0-4fcb-96fe-b103e9071acd,181,Pants,False
5f03aa74-bd9c-4d02-a794-1a9b9c01ac9d,322,Hoodie,False
c367894c-253b-4289-99b4-f045133b60fb,181,Pants,False
07b294ee-9a04-4795-9af2-7a1c801e8db0,48,T-Shirt,False
c88dde18-cd5c-402a-a23c-93d8d42c83eb,260,Shirt,False
34d9705b-faf2-474e-a496-dddcd4f1c2fa,48,Shirt,False
b5554aac-3c15-412a-8ddc-47b1e152e57e,260,T-Shirt,False
23994708-0eca-4b68-82c9-d1eef0df8502,267,Pants,True
a07fd5ee-6993-459f-b617-708f5ee533bc,181,Shirt,False
a1e02fda-d5d1-4307-b78d-f6aaf92c5042,181,Polo,False
2b41ceef-e71c-4229-86fc-e7b50a6ef8c5,181,Longsleeve,False
1a9b04e9-11c8-4350-b2d4-56701961aecb,260,T-Shirt,False
50f4d78f-3cf3-4fdc-8cdc-28f2b5ee25bc,41,Pants,False
7ec3c84f-6c41-40bf-8248-f89846c6be6c,262,Skirt,False
13e8dc7f-8b80-42b0-b5be-89ee9787a97c,126,Shorts,False
0d293c69-ba4f-4ffc-b6b9-fa05316a02c5,181,Shirt,False
de697750-a1ce-4595-8836-47e5be76d1da,181,Hat,False
bb140894-5f33-4e7c-8746-0be253a442cf,135,T-Shirt,False
e7090cf1-5f30-4dc6-b51b-27b82bd30015,48,T-Shirt,False
2b4b9dd1-7668-4d88-8df4-4e6eb4cd6e98,41,T-Shirt,False
582f7f10-e2bb-4cc4-9fb7-829e71dc0f02,50,Longsleeve,False
cf2783b8-0561-4475-9c1a-9a8861fa8c64,41,Dress,False
521c2c74-7131-427a-af36-0c48aa438119,48,Dress,False
393a3e52-8c53-478b-8a3d-0603dd2a39d0,127,Polo,False
fec3f552-e894-4737-8867-a9447f68f6be,61,Longsleeve,False
7e77ec6d-2bd6-45c7-9904-cf1fae288afc,126,Skirt,False
ab3d56c8-7360-4ba9-b514-02286faa7be4,50,T-Shirt,False
373bd3e1-bed1-4c9c-9004-a58aa7fc7db3,181,Hoodie,False
788825c1-9d04-4c01-bc63-312a461dca78,48,T-Shirt,False
7c1be029-c26c-4628-9579-a043592532eb,50,Shirt,False
8219480b-f427-49ce-b823-2119278c42cd,322,T-Shirt,False
53a09aae-ea3a-41f4-b665-cdacc930b021,8,T-Shirt,False
958f0180-f850-453b-9fd5-2443a9dbcd45,181,T-Shirt,False
b9db8288-809d-4f55-b254-446642821458,126,Blazer,False
a6153f06-bb9a-4303-b36c-80ffb61a9565,260,Shirt,False
e5caf86d-ae4d-4cf0-8536-f98ef53e1a44,322,Longsleeve,False
e8b6735a-0334-47bf-968b-6881e35d13b8,322,Longsleeve,False
e01b05a4-e4ac-40cb-8049-0a3781971796,181,Longsleeve,False
55ffc997-f56f-4b2d-b57f-2d25956d5c74,48,Skirt,False
1983f48a-882b-4bae-9eba-5f0373a317a7,8,Longsleeve,False
93ee0d8b-f24e-4ee5-a6fa-a11e82d96757,41,Pants,False
de7bfa20-e65e-4d52-a17a-b023a24f0918,181,Not sure,False
e1d63249-2b29-478d-bfa5-0db43ae44045,181,Polo,False
925435c4-bb63-47d2-9163-83aabbf19d1a,48,T-Shirt,False
496cd909-30b6-4b85-890e-af9615a54cec,260,T-Shirt,False
b628acdf-7e0d-49db-b012-d46188960fca,260,Shirt,False
d15b7c7a-cd00-415e-bd33-6c44c7e7be61,8,T-Shirt,False
a17ff9a9-d8ef-4a86-bed8-40c0a7fc7b7f,48,Not sure,False
b66fb641-9b68-4bb9-a235-bc079b6662c7,181,Longsleeve,False
c5e0d38b-cfb8-4230-be76-75556947f563,181,Pants,False
d12a6fde-d34a-4521-9752-b7a077510e41,181,Pants,False
e4cee22b-b702-4e21-9f26-cc61cc58f870,48,Dress,False
def00273-79ed-414b-b7d3-d742001a2d15,48,Skirt,False
567f4a4e-4e47-4b27-902c-46d0c59df3aa,260,Shirt,False
8f51df31-a6c1-400a-9dbd-1fb1b9f85476,48,Shirt,False
2d77ba82-6ebd-4cb0-8e3b-338414051968,96,Shoes,False
582085ca-c94b-43af-b675-108ceeb97db6,181,Pants,False
354f2a8e-8ecb-4284-9ab9-e39399e36afb,61,Dress,False
c8ba7eae-04b4-45e9-b26c-f2a97afdcc2d,352,Outwear,True
7a2d6800-aa3d-4c12-a975-c1bcb832d243,322,T-Shirt,False
fc445dc0-d718-4478-845f-a0223a74ebb8,262,Longsleeve,False
93ffa333-f16e-4c9a-9b2c-4561413dfa32,262,Longsleeve,False
ecdc68a9-12c7-449b-ab3a-4b2a8e71b197,8,Skirt,False
13b58794-6daf-419a-94a7-97b7806e481e,197,T-Shirt,False
8b66fa31-7a6f-4f9c-a8f1-eb1efaecc8b8,181,Blazer,False
566672a6-ec08-4ff9-8eb5-76de078ffc5c,48,T-Shirt,False
d00058bb-bca7-41ab-b933-4c06d7b06bb6,181,Pants,False
4cc4e673-fecd-4e4e-a7eb-f2efd39a5291,181,Pants,False
72f1e164-bfe8-482b-9bc6-a5b37f26fc8a,181,Pants,False
7cb5e820-aa96-4c1c-9146-29d92285a677,322,Not sure,False
0949e8e0-c807-4b6d-8453-80a05f1b733e,45,Shirt,False
9e3efd31-68df-4278-a592-acfc6bcaee82,181,Dress,False
26855ed0-1556-4579-aea7-46a91d1736c0,181,Pants,False
6a42eb5f-1fe1-4ff8-9b1d-5cb40ed25469,48,Dress,False
3de45082-17de-47da-b096-216dc834b15b,41,Pants,False
df2ef04d-a0a5-4616-b3eb-7212bef9b9de,291,Pants,False
77d24853-dcfd-428c-a7f5-a47de2df25bf,181,Blazer,False
4df30736-d78c-412f-a6a2-ef5704747eda,48,T-Shirt,False
98424108-fcd3-46a4-8a27-fcf4db664f4c,181,Longsleeve,False
d4a187ad-8edd-4b3b-aee1-d4d3904c9952,181,Pants,False
1e0a7310-b177-4eb5-afa4-757f2d9d55f2,260,Not sure,False
7015ed7e-a8c5-480f-8c6d-324fdce302c7,262,Shorts,False
734353cb-1cef-4292-bf7f-06c4583216b7,181,T-Shirt,False
ed518faf-4e7a-4b38-90c6-18164211f952,181,Outwear,False
72b715fb-66f8-4b51-8ace-1ac211e47a10,295,Not sure,False
3108045a-9975-4ad8-b5ed-e0a065e5d397,181,Outwear,False
5bb088ac-ea91-419b-851e-1b04b7ce57db,322,Shoes,False
bdbe8d4b-a830-4d90-bc43-625b1ea2d0e3,8,Outwear,False
0e240297-2265-411e-b386-cb59a44f98ae,127,T-Shirt,False
000d31f6-44b5-4758-8d86-c4fcfb234392,48,Hoodie,False
644a1b3b-b434-4bbf-8d12-b81dc1a77bd8,181,Blazer,False
b19ddf03-3733-4a08-b600-6125e2202cde,352,Shirt,True
56d07422-f624-4412-a108-7f43c126ee3b,50,T-Shirt,False
690ebf34-a6be-4f15-9fb7-79c3d2c86b07,126,Dress,True
2f03be8f-7053-4b94-b619-d5166b34ef3f,284,Pants,False
06e4b3cf-bb53-482a-98e3-a4cc0f470b2d,322,T-Shirt,False
0a77dbed-06fb-4ba7-b1e3-24f3a41498bc,8,Shirt,False
bca1dfda-e2a6-470d-b7ae-b9d3dac2208c,8,Dress,False
09f0db06-5f01-468b-bb60-54a3093f7c27,262,Shoes,False
e713ee55-04ea-459e-ac7a-fef088e07a3c,282,Shirt,False
10f589e4-fe32-4db5-a3a2-32337d1d42e9,352,Shirt,False
8c0ed4ce-1389-4e82-9b1c-4059de402988,181,Outwear,False
4c40f3ba-2aee-4332-8f73-c66acf61c690,48,Shirt,False
85aec0bb-ac70-45c8-9964-ebe48a7cd9c4,48,T-Shirt,False
14ca9980-a105-41be-adbd-ac337db9b829,262,Outwear,False
17e48b37-4d0f-4899-b506-235cf166c621,267,Shoes,False
adf010f4-3f9c-434f-93bb-cbfd6dddf931,260,Shirt,False
55642545-7055-4b8b-aa89-a2cf4233016e,8,Longsleeve,False
87846aa9-86cc-404a-af2c-7e8fe941081d,260,Longsleeve,False
0570064d-b6cf-48a5-a703-f217d8a38333,260,Skirt,False
9b96c318-a9bf-446f-873e-6388906cce86,260,Skirt,False
86c39f2e-89cc-490b-a61b-b4ef2d762081,322,Longsleeve,False
771e9fc4-5698-4cb6-99c0-764c7f611646,181,Pants,False
bb9f0ff6-1b91-45dc-9d46-550b52b18734,48,T-Shirt,False
1834fc07-9e6a-4cb7-abc8-28f60dfdc5a3,260,Shirt,False
9044c1d9-92ae-42aa-adee-4aeb468f6d5b,267,Dress,False
4321f0c4-51f9-44e8-9d9e-149515ac16dd,260,Hoodie,False
f34adafc-ab92-44c2-9bb5-282927505169,267,Pants,False
0fc5edba-525c-4234-935f-af55b39530dc,181,Shorts,False
49d3d0c4-851c-4571-9bc2-783156945a67,267,Shoes,False
5e1c56ce-c32c-4056-9278-864773ae2024,262,Longsleeve,False
90db4c3d-2d36-4086-9a2d-c1548b922787,50,T-Shirt,False
c35bfc65-2006-413c-b50f-9806376c385f,181,T-Shirt,False
95df0f8a-5c06-4ee0-877f-b4f4858c55bf,181,Pants,False
1aa4f7cc-1d16-48ec-994e-ae87fd1424f9,262,Hoodie,False
00588f87-cda1-46d7-93be-71f0fa889895,262,Longsleeve,False
67333041-235e-4c13-bd55-cdd8eb3ec1b9,267,Outwear,True
36821d07-63fd-4e3d-97b0-d50bcda3d617,228,Pants,False
07cddef1-1fc8-47e4-a28a-613e60912590,262,Dress,False
ccb57961-f839-44fc-be22-8b8a5944f8b3,260,Skirt,False
12a89984-f366-4020-9eeb-922c00127951,262,Pants,False
57948e3b-4f45-4ec2-adc1-f80658cf40a4,181,T-Shirt,False
9f41bab0-b7f6-41e3-8482-e0632735eebf,291,Shirt,False
751b23f7-973b-4ae1-943c-e6a94d0b98f0,260,T-Shirt,False
88463beb-5861-4d32-87f4-791263f2d69e,181,Hat,False
3d43b8a4-e377-4822-ba41-9ff466734510,181,Outwear,False
0e88c86f-911f-4dd6-85b6-cb953e9dd2c5,228,Shorts,False
a1d9f981-96b0-43e0-923b-d8a91274b6b3,41,Longsleeve,False
dbc4857e-763b-40b5-82a8-329f2686ec39,45,T-Shirt,False
f0a5f93c-e823-4339-a03f-21ac03a3d22b,181,Not sure,False
3bc940a9-c72f-4afb-ae60-6f65e01a507d,181,Shirt,False
47a0d5a4-e2a0-40ab-804f-8187df107e8d,181,T-Shirt,False
ab587b33-a657-41e9-aa17-1d11bec3baaa,260,Shirt,False
0903f4c9-a877-4832-bb9e-2a4f4b8f7f67,260,Skirt,False
24d8c413-1bc5-4938-b6e4-621ec4db182b,291,Shorts,False
21b775d5-45f8-4258-8b77-1cc6757c2a82,361,Longsleeve,False
0386a2d3-d7c2-42d4-b348-2525e6659743,126,T-Shirt,False
4648c6e6-5e5e-487d-bdad-d304306971f6,8,Undershirt,False
f5e0b8c6-50c1-4389-9406-5364dd061dcb,50,T-Shirt,False
9f711dd8-3cef-4786-b0e2-f48df57e3684,181,Not sure,False
eda342cb-4a7f-4b7b-979c-0c82992d32a9,181,Pants,False
a10eee1b-7361-44c4-9dd8-90e91e083573,322,Dress,False
9da8a351-3fd3-401f-9d17-fd94e58bc9a8,41,T-Shirt,False
d7f760bd-07f5-419b-a807-ce4d34009206,181,Hoodie,False
fa9757e7-2af6-4c50-a101-9750853638a0,260,T-Shirt,False
a71c6a1c-734f-46fd-8176-b1b3b11bb18f,260,Undershirt,False
dbc857c3-c31a-433a-b6a1-e40bdf02dcb8,236,T-Shirt,False
6636b9ca-c163-48a6-9def-4f66c70685e2,46,Longsleeve,False
b00cc931-c889-4619-a24f-be66d2ea6769,204,Shorts,True
2199f7e3-4474-4ebc-aeff-4da50d2e49d5,204,Shoes,True
3e31fc3e-3d82-4a1d-a6e3-08257f5124e2,310,Dress,False
af33ba3c-f251-4a1f-952e-391ea8349029,204,Shorts,False
7b016eb0-ff0d-4d43-8fff-008cb02f050c,204,T-Shirt,False
c830bb15-ad3b-406a-ab50-4d30e5b95a41,204,Outwear,False
fd290621-7999-4ea1-aa17-ae6eee86558e,46,T-Shirt,False
208c452c-6393-4f47-bed4-eecba5fd91e7,227,Shoes,False
52a76d18-122b-4b19-9643-da4948434667,204,Shorts,False
41a628eb-ba8a-481f-8129-04df7133726e,204,Not sure,False
a12e2114-73d5-4671-9b59-85c0b5fca9de,204,Longsleeve,True
248e4cd0-d007-4f0a-827b-291f29ca06ae,204,Shoes,True
046b4028-ff00-4df3-a69e-d652c357e497,310,Pants,False
b8bdd55f-7b8a-4a2e-8d8f-75aa574a6dbb,310,Shirt,False
14b0095b-c8d8-4b1a-8402-c690e3c8c857,204,Longsleeve,False
2fbe30bc-9089-4ff4-918b-43a4432d5408,204,Hat,False
73c325ed-47ba-4df3-9b04-d8acab202244,204,Shoes,False
2962430c-dee4-4c25-9afb-e6ee69768fe8,204,Outwear,False
cbabc6f4-e6a8-4d02-9027-b746fa2749e4,204,Longsleeve,False
0e14e000-69f7-4f11-a686-b98209cbff1d,204,Longsleeve,False
c362d096-021d-4948-81ef-c2a971dc0998,204,Pants,False
4a9835a4-f5f4-43aa-882a-0fe494e61137,204,T-Shirt,False
70b7155d-0a71-4d47-a270-29be523d8800,204,Hat,False
7ead4877-766e-4b71-ae4b-151f26d320e2,204,Body,True
f16b720a-23cf-46df-833e-af8467b4a766,204,T-Shirt,False
47224900-97c5-429f-8e2e-7368a715fff9,46,Not sure,False
2dc14f11-7be1-4f03-a1c9-f8407f92d958,310,Pants,False
9bf98990-7cb9-4224-8039-481b9cd3df08,310,T-Shirt,False
136ce333-cac2-4e57-816f-8b213fd35e9c,204,Shoes,False
fb708a01-3134-4e39-9b2b-015331644cf5,309,Longsleeve,False
9d8462f4-0750-428f-949c-f5769154647a,310,Not sure,False
1b93822d-09f4-41e6-b31b-964cc104ba71,204,Longsleeve,False
fee4e85e-b942-4127-bdfd-89f1d9941528,310,Longsleeve,False
fb894a70-f6ed-4b2e-8107-18fcf279fc17,204,Skirt,True
00fc9948-363d-41dd-98c2-e6be140f543f,309,Skirt,False
85d0c708-59b9-48d7-9416-bded3cae5c10,310,Pants,False
9b94e20c-7ed2-4e8d-a9c2-884e3b685770,310,Pants,False
fbbcc929-9a39-4437-8e56-9565c9f055e3,204,Blazer,False
148570c4-af0c-44c6-a831-43a4e29fa2b1,204,Not sure,False
300d1cdb-c82b-415e-9650-7e1bbb2242c0,204,T-Shirt,True
bac70656-a50a-4a13-8c3f-63e3a0a28338,46,Dress,False
f8ed83e3-5d6f-4f78-8838-2d6b8836d98b,309,Longsleeve,False
7a0809f6-1a20-4b70-8a02-3a8b48325f46,204,Hat,False
3eff1b57-f96e-481c-838d-205a26663620,204,Pants,False
05814dc4-0520-47e6-91e0-402a971ba40a,204,Pants,False
442b93ee-a08b-4bba-8a89-35d8453cf2f5,204,Pants,False
07ed7f3c-c23e-4454-b751-b2120967f388,204,Shoes,True
1b2a7169-fb57-4b9e-9990-ae92a02305a1,310,Polo,False
09462982-26b0-4a30-8700-cc049fa37280,310,Not sure,False
745f05ac-997e-4cbe-8fca-d06369cce2f4,46,Shorts,False
50d248fe-de40-4bb6-9bff-3e8babecba31,46,Dress,False
1745b197-af72-4d7c-ad73-9967ddad5d21,204,Blazer,False
9cedcef4-0138-4386-9fb5-d394971dc2f0,204,Shirt,False
79f47126-3c60-4f15-b4e0-a52307b61590,204,Outwear,False
beea9d8c-3723-45df-8e85-1bdad1adb324,204,Longsleeve,False
dd56586c-e409-45b3-be62-6bd3d1bb6203,204,Longsleeve,False
a5edfe23-5bb3-48d5-a296-03d0f623d531,204,Shoes,False
1de9b9d6-a07c-4e88-899d-8fe4d0205f32,204,Blazer,False
db398f2d-24a3-4af1-9816-c269709a48b3,204,T-Shirt,False
7e96c66c-bbd2-47af-8c2d-a510e52c680f,204,Outwear,False
211a70ff-07b8-459b-b574-dfe874781ed2,46,T-Shirt,False
d002bff9-c9a1-402a-b41d-c34c344d57b0,204,T-Shirt,False
32a3a470-09a9-4b9b-8fa4-968ab10e50e9,46,Skirt,False
fe904c70-406c-48a3-9f8c-a088f473abfc,204,T-Shirt,True
a5f63d6d-1649-4089-8703-2f2e1832d8e9,310,Not sure,False
fa9f16fa-8b47-4b83-9567-497888652a64,310,Outwear,False
3acdbf3f-cc86-43d2-8a4b-ca65b5258207,204,Shorts,False
2cc6e505-1a89-42e0-8177-017118117027,204,T-Shirt,False
6aa97899-d731-4d8b-9a96-0db401c28500,204,Shorts,False
f127b3f0-9392-4eb6-b293-15b75993f7d7,204,Longsleeve,False
b18a958b-7b4b-4368-a7b3-3357d7fa6c3b,46,T-Shirt,False
2a00982f-4393-4e2f-85f7-bea287568be2,46,Not sure,False
5641733d-73ff-4ba6-9cfe-5212b1f190be,310,Outwear,False
f1838131-dff5-4b23-8a54-0e6fbc4230ab,204,Longsleeve,True
41d264dc-9e1c-475d-b02b-e56578f1e8b7,310,Shorts,False
1dcf0cd4-ca7e-46ac-90c7-ce465153a7f0,204,Outwear,False
a8886e1f-5940-495a-a684-7355545fece8,204,T-Shirt,False
d01cab9c-2fd6-4756-9e53-7b183f4269ae,204,Not sure,False
e3e50b4b-b29d-4ed7-a22c-cc6c039b7ab3,46,T-Shirt,False
0dcd999b-417d-4c1c-bfd2-26cc425c9267,204,Outwear,False
760cc6d7-f626-4b59-a163-7d31ed3d610e,310,Not sure,False
1a7c730a-ce5f-4d78-b300-59718bd1f0fa,309,Not sure,False
5d147b66-5238-4ed0-9c6f-c68286fea4ad,204,Shoes,False
5d0933b1-549e-45b8-a593-d4055f685c3e,204,Pants,True
132e5fa5-ed38-4293-8dff-20727b6b5ac2,204,Shoes,False
05cbd54c-2a2f-4599-ba24-52ff7d008cbb,310,Outwear,False
8d1cfb8d-6e6c-4dbe-999a-0272d986f901,204,Longsleeve,False
4abdc9ad-fc79-4ea8-8d09-337a4f50c6e6,204,Longsleeve,False
89197c05-847a-4d7a-ab94-e8f61f80caa2,204,Shorts,False
0922ef69-ddb4-4a8f-b2c0-eede3187743c,204,Shorts,True
54a7aa48-feef-4689-93ba-cc475f93c4e7,204,Longsleeve,False
b554f97c-8eaf-405a-8cbc-b80304c2da94,204,Shoes,False
c760c76f-706d-4331-92e3-6b20e2ab791f,204,Longsleeve,False
693cf00e-0465-4645-9779-d9f42aae09bd,227,Shoes,False
db57ad5b-313e-400a-817f-a5d87dec0ac0,204,Not sure,False
71238a2e-59be-4d4b-ac0e-9739d13fd41d,310,Shorts,False
5a2b4bbf-d9fe-45a2-aa0d-295a86804cb6,310,Dress,False
fd235c36-a30a-4aa9-8cb6-d1b0a450d737,204,Shoes,False
e36dcac4-c66b-4120-b828-89bfc0110716,310,Outwear,False
cc823d21-d5f7-48cc-a130-015cfedb973b,204,T-Shirt,False
1ef9945d-0934-4b5e-bfc2-1d11dfea181c,204,Shorts,False
4d089b11-b8d5-4b56-9cb4-7bc87ba64cd3,46,Pants,False
91ac9d20-c473-40c9-adba-15ca13ca173f,310,Shirt,False
e10cbb58-21ed-45f1-8447-40bcb7356284,204,Not sure,False
0ca7f456-e16e-4afe-ab4e-9639719ec0b5,204,Shoes,False
0e99edde-0ed8-4c8c-a405-0517c1b801a4,310,Shirt,False
93ca234f-1229-4ee3-a05d-127959b2c0ba,204,Pants,False
16d851e5-a32c-4322-b58b-d9b77f345cba,46,Skirt,False
425050a8-15a4-432f-8454-7e81a6ea1116,204,Shoes,False
0764e0ee-d399-4ec9-8cba-8d4268540cd8,204,Shoes,False
f3510847-65cb-4b60-8d72-4c02d5ae6c85,204,Shoes,False
84b4da94-65c0-471e-a7ad-2ba6360f45bb,46,Skirt,False
6aaa8bc0-140f-4c1a-9297-cabcf5f238e4,204,Shoes,True
44462f8e-af15-4025-bf4d-3c76831a8e93,204,Not sure,True
b4177b7d-db86-4485-b434-3ce106b4855b,309,T-Shirt,False
b167f39f-eea8-4f69-9494-e2346bd7e2c5,204,Outwear,False
d3ed319e-6245-44a8-b698-28d43d484894,204,Dress,False
3a6e9685-a8e0-479e-8ea3-032f543060bf,204,Not sure,False
f5cb01e8-8758-46fa-943e-e216e9720223,204,T-Shirt,False
cc942096-5fc2-4447-9f87-4abb6a2e75f2,204,Shorts,True
ee6e5a32-db5d-4a02-b46b-9804738ade9e,204,Pants,False
aaa2ad55-1049-4aad-925d-3ea295bc12ac,204,Longsleeve,False
97620b7f-54ba-445a-9817-b39c8684f890,204,Shorts,False
f734ea0b-edd7-43f0-bd04-e6d2f82b80d7,204,Pants,False
eae22f2a-bd28-450a-b38f-a94b03e28785,46,T-Shirt,False
adab8f60-032a-4c67-94fc-4d2902a27501,204,Shirt,False
b1cdebb9-7c51-442e-9ae6-4adba2ea7e0a,204,Shoes,False
1f2c3551-4c76-433e-8c9f-8093b94f02bf,204,Longsleeve,False
0a86d893-93f1-4a52-8c42-07bb9f439833,204,Outwear,False
1789bd08-1ac8-46d6-bf28-0919e083ef56,46,Longsleeve,False
6f904ea3-9899-46c3-a561-faec0bda7e86,46,Blazer,False
9dc5e144-c3d2-4fde-8dac-a5f8c3b37c59,310,Shorts,False
735d9aeb-f7c4-480b-a773-5384bc13d171,204,Not sure,False
c6fd5889-2696-4072-b983-e5c58b6f32e0,204,Pants,False
54120c82-5bb7-4bba-a781-af18362eb24c,204,Shoes,False
66d29c71-268b-45b8-9ee9-67b280d5f52e,204,Outwear,False
a16d135e-9907-471b-9e5c-ac46a006764e,204,Longsleeve,False
a3afcbf4-8cfc-45ce-88ab-730bdc369cab,204,Shoes,False
cb625c0a-230e-4eec-8a25-8f882fe8e6b2,310,Not sure,False
70fd429b-73ec-4b4a-9173-2b6efbe7d6ee,204,Longsleeve,False
389f4e3c-3ffb-463d-9f15-95b50b3ebde6,204,Longsleeve,False
71b5444e-871f-40ce-bcd9-38fb85e193bd,310,Not sure,False
5879278c-faf7-4fde-b935-3dea70899ba0,204,Shorts,False
eff853b4-c947-4a2d-858e-7bd44b7a44e1,204,Longsleeve,False
b94ae406-239e-45d2-a40b-1ec2fb0a8d17,227,Shoes,False
60fa30d6-562c-4227-8cc2-5536d7d77887,310,Outwear,False
86f0720d-a496-4de8-8f8e-9abe36cf1650,46,Skirt,False
6de76302-3caa-489f-ba05-fda77d4d72f7,310,Shirt,False
dc5c8090-116b-45d4-ba6a-b5acc92049a9,310,T-Shirt,False
a5f0156a-eae8-410d-a8a8-5de1784a72b4,204,Not sure,False
6282a88b-92ba-47a6-bb60-67eb1aff9f14,204,Shorts,False
4cfe336a-6f8c-4f87-a88d-ae4e3897215f,310,Shirt,False
